cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
1839037.747,2024-11-03T23:26:02.399Z,40.6950834,-111.9224573,1283.237,4.309,4.3,9073,84362.4,2.94,3,MSLV
1839137.869,2024-11-03T23:26:02.500Z,40.6950814,-111.9224619,1283.173,4.317,4.31,9073,84362.5,2.94,3,MSLV
1839237.99,2024-11-03T23:26:02.600Z,40.6950793,-111.9224659,1283.118,4.372,4.32,9073,84362.6,2.94,3,MSLV
1839338.112,2024-11-03T23:26:02.699Z,40.6950777,-111.9224687,1283.074,4.118,4.38,9073,84362.7,2.94,3,MSLV
1839438.234,2024-11-03T23:26:02.800Z,40.6950761,-111.9224717,1283.026,3.921,4.12,9073,84362.8,2.94,3,MSLV
1839538.355,2024-11-03T23:26:02.899Z,40.6950741,-111.9224744,1283.013,3.75,3.93,9073,84362.9,2.94,3,MSLV
1839638.477,2024-11-03T23:26:03.000Z,40.6950722,-111.9224781,1282.958,3.823,3.76,9073,84363,2.94,3,MSLV
1839738.598,2024-11-03T23:26:03.100Z,40.6950696,-111.922482,1282.913,4.031,3.83,9073,84363.1,2.94,3,MSLV
1839838.72,2024-11-03T23:26:03.199Z,40.6950669,-111.9224858,1282.885,4.099,4.04,9073,84363.2,2.94,3,MSLV
1839938.304,2024-11-03T23:26:03.300Z,40.6950642,-111.9224899,1282.838,4.18,4.1,9073,84363.3,2.94,3,MSLV
1840037.888,2024-11-03T23:26:03.399Z,40.6950607,-111.922495,1282.754,4.479,4.19,9073,84363.4,2.94,3,MSLV
1840137.472,2024-11-03T23:26:03.500Z,40.6950546,-111.9225018,1282.881,5.145,4.49,9073,84363.5,2.45,3,MSLV
1840237.056,2024-11-03T23:26:03.600Z,40.6950508,-111.9225058,1282.956,5.003,5.15,9073,84363.6,2.45,3,MSLV
1840336.64,2024-11-03T23:26:03.699Z,40.6950461,-111.9225121,1282.998,5.381,5.01,9073,84363.7,2.45,3,MSLV
1840436.224,2024-11-03T23:26:03.800Z,40.6950414,-111.9225188,1282.992,5.73,5.38,9073,84363.8,2.45,3,MSLV
1840535.808,2024-11-03T23:26:03.899Z,40.6950365,-111.9225261,1282.998,6.095,5.73,9073,84363.9,2.45,3,MSLV
1840635.392,2024-11-03T23:26:04.000Z,40.6950318,-111.9225311,1283.025,6.064,6.1,9073,84364,2.45,3,MSLV
1840734.976,2024-11-03T23:26:04.100Z,40.6950269,-111.9225346,1283.095,5.976,6.07,9073,84364.1,2.45,3,MSLV
1840834.56,2024-11-03T23:26:04.199Z,40.6950234,-111.9225381,1283.139,5.746,5.98,9073,84364.2,2.94,3,MSLV
1840934.644,2024-11-03T23:26:04.300Z,40.6950196,-111.9225421,1283.147,5.698,5.75,9073,84364.3,2.94,3,MSLV
1841034.729,2024-11-03T23:26:04.399Z,40.6950153,-111.9225462,1283.152,5.873,5.7,9073,84364.4,2.94,3,MSLV
1841134.813,2024-11-03T23:26:04.500Z,40.6950112,-111.9225497,1283.115,5.741,5.87,9073,84364.5,2.94,3,MSLV
1841234.897,2024-11-03T23:26:04.600Z,40.695007,-111.9225523,1283.099,5.654,5.74,9073,84364.6,2.94,3,MSLV
1841334.982,2024-11-03T23:26:04.699Z,40.695002,-111.9225542,1283.126,5.726,5.66,9073,84364.7,2.94,3,MSLV
1841435.066,2024-11-03T23:26:04.800Z,40.6949978,-111.9225561,1283.102,5.624,5.73,9073,84364.8,2.94,3,MSLV
1841535.151,2024-11-03T23:26:04.899Z,40.6949945,-111.922557,1283.099,5.277,5.63,9073,84364.9,2.94,3,MSLV
1841635.235,2024-11-03T23:26:05.000Z,40.6949902,-111.922559,1283.059,5.245,5.28,9073,84365,2.94,3,MSLV
1841735.319,2024-11-03T23:26:05.100Z,40.6949854,-111.9225603,1283.064,5.284,5.25,9073,84365.1,2.94,3,MSLV
1841835.404,2024-11-03T23:26:05.199Z,40.6949819,-111.9225599,1283.167,5.07,5.29,9073,84365.2,2.94,3,MSLV
1841935.488,2024-11-03T23:26:05.300Z,40.6949771,-111.9225607,1283.224,5.149,5.07,9073,84365.3,2.94,3,MSLV
1842035.513,2024-11-03T23:26:05.399Z,40.6949728,-111.9225617,1283.206,5.093,5.15,9073,84365.4,2.94,3,MSLV
1842135.538,2024-11-03T23:26:05.500Z,40.6949684,-111.9225641,1283.017,5.04,5.09,9073,84365.5,2.94,3,MSLV
1842235.563,2024-11-03T23:26:05.600Z,40.6949634,-111.9225663,1283.083,5.196,5.04,9073,84365.6,2.94,3,MSLV
1842335.588,2024-11-03T23:26:05.699Z,40.6949583,-111.9225688,1282.963,5.339,5.2,9073,84365.7,2.94,3,MSLV
1842435.612,2024-11-03T23:26:05.800Z,40.6949536,-111.9225686,1283.016,5.356,5.34,9073,84365.8,2.94,3,MSLV
1842535.637,2024-11-03T23:26:05.899Z,40.6949494,-111.9225693,1282.979,5.127,5.36,9073,84365.9,2.94,3,MSLV
1842635.662,2024-11-03T23:26:06.000Z,40.6949455,-111.9225687,1283.242,5.034,5.13,9073,84366,2.94,3,MSLV
1842735.687,2024-11-03T23:26:06.100Z,40.6949403,-111.9225701,1283.546,5.151,5.04,9073,84366.1,2.94,3,MSLV
1842835.712,2024-11-03T23:26:06.199Z,40.6949366,-111.9225706,1283.44,4.929,5.15,9073,84366.2,2.85,3,MSLV
1842935.401,2024-11-03T23:26:06.300Z,40.694932,-111.9225713,1283.644,4.908,4.93,9073,84366.3,2.85,3,MSLV
1843035.089,2024-11-03T23:26:06.399Z,40.6949268,-111.9225728,1283.808,5.07,4.91,9073,84366.4,2.85,3,MSLV
1843134.778,2024-11-03T23:26:06.500Z,40.6949217,-111.9225755,1283.933,5.162,5.07,9073,84366.5,2.85,3,MSLV
1843234.467,2024-11-03T23:26:06.600Z,40.6949176,-111.9225768,1283.69,5.076,5.16,9073,84366.6,2.85,3,MSLV
1843334.156,2024-11-03T23:26:06.699Z,40.6949128,-111.9225783,1283.682,5.102,5.08,9073,84366.7,2.85,3,MSLV
1843433.844,2024-11-03T23:26:06.800Z,40.6949088,-111.9225786,1283.701,4.928,5.1,9073,84366.8,2.85,3,MSLV
1843533.533,2024-11-03T23:26:06.899Z,40.694904,-111.9225788,1283.861,4.964,4.93,9073,84366.9,2.85,3,MSLV
1843633.222,2024-11-03T23:26:07.000Z,40.6948992,-111.9225783,1283.945,5.063,4.97,9073,84367,2.85,3,MSLV
1843732.911,2024-11-03T23:26:07.100Z,40.6948953,-111.9225782,1284.035,4.871,5.06,9073,84367.1,2.85,3,MSLV
1843832.599,2024-11-03T23:26:07.199Z,40.6948917,-111.922578,1284.072,4.716,4.87,9073,84367.2,2.85,3,MSLV
1843932.288,2024-11-03T23:26:07.300Z,40.6948877,-111.9225781,1283.951,4.82,4.72,9073,84367.3,2.85,3,MSLV
1844032.115,2024-11-03T23:26:07.399Z,40.6948835,-111.922578,1284.107,4.749,4.82,9073,84367.4,2.85,3,MSLV
1844131.942,2024-11-03T23:26:07.500Z,40.6948782,-111.922576,1284.204,5.096,4.75,9073,84367.5,2.85,3,MSLV
1844231.77,2024-11-03T23:26:07.600Z,40.694873,-111.922576,1284.27,5.219,5.1,9073,84367.6,2.85,3,MSLV
1844331.597,2024-11-03T23:26:07.699Z,40.6948686,-111.9225752,1284.334,5.163,5.22,9073,84367.7,2.85,3,MSLV
1844431.424,2024-11-03T23:26:07.800Z,40.6948634,-111.9225752,1284.4,5.367,5.16,9073,84367.8,2.85,3,MSLV
1844531.251,2024-11-03T23:26:07.899Z,40.6948576,-111.9225767,1284.436,5.632,5.37,9073,84367.9,2.85,3,MSLV
1844631.078,2024-11-03T23:26:08.000Z,40.6948529,-111.9225776,1284.413,5.534,5.63,9073,84368,2.85,3,MSLV
1844730.906,2024-11-03T23:26:08.100Z,40.6948493,-111.9225773,1284.408,5.219,5.53,9073,84368.1,2.85,3,MSLV
1844830.733,2024-11-03T23:26:08.199Z,40.6948446,-111.9225771,1284.551,5.194,5.22,9073,84368.2,2.85,3,MSLV
1844930.56,2024-11-03T23:26:08.300Z,40.6948403,-111.922579,1284.394,5.191,5.19,9073,84368.3,2.85,3,MSLV
1845030.784,2024-11-03T23:26:08.399Z,40.6948358,-111.9225775,1284.539,5.123,5.19,9073,84368.4,2.85,3,MSLV
1845131.008,2024-11-03T23:26:08.500Z,40.6948316,-111.9225773,1284.617,4.978,5.12,9073,84368.5,2.85,3,MSLV
1845231.232,2024-11-03T23:26:08.600Z,40.6948266,-111.9225782,1284.634,5.234,4.98,9073,84368.6,2.85,3,MSLV
1845331.456,2024-11-03T23:26:08.699Z,40.6948222,-111.9225797,1284.634,5.116,5.23,9073,84368.7,2.85,3,MSLV
1845431.68,2024-11-03T23:26:08.800Z,40.6948177,-111.9225812,1284.542,5.211,5.12,9073,84368.8,2.85,3,MSLV
1845531.904,2024-11-03T23:26:08.899Z,40.6948124,-111.9225803,1284.752,5.327,5.21,9073,84368.9,2.85,3,MSLV
1845632.128,2024-11-03T23:26:09.000Z,40.6948075,-111.9225806,1284.81,5.338,5.33,9073,84369,2.85,3,MSLV
1845732.352,2024-11-03T23:26:09.100Z,40.6948017,-111.9225824,1284.866,5.633,5.34,9073,84369.1,2.85,3,MSLV
1845832.576,2024-11-03T23:26:09.199Z,40.6947972,-111.922582,1284.952,5.564,5.63,9073,84369.2,2.85,3,MSLV
1845932.89,2024-11-03T23:26:09.300Z,40.6947924,-111.9225826,1284.986,5.52,5.56,9073,84369.3,1.99,3,MSLV
1846033.203,2024-11-03T23:26:09.399Z,40.6947871,-111.9225818,1285.121,5.577,5.52,9073,84369.4,2.93,3,MSLV
1846133.517,2024-11-03T23:26:09.500Z,40.6947826,-111.9225819,1285.241,5.432,5.58,9073,84369.5,2.85,3,MSLV
1846233.83,2024-11-03T23:26:09.600Z,40.694778,-111.9225818,1285.254,5.495,5.43,9073,84369.6,2.85,3,MSLV
1846334.144,2024-11-03T23:26:09.699Z,40.6947733,-111.9225821,1285.227,5.483,5.5,9073,84369.7,2.85,3,MSLV
1846434.458,2024-11-03T23:26:09.800Z,40.6947691,-111.922582,1285.173,5.373,5.48,9073,84369.8,2.85,3,MSLV
1846534.771,2024-11-03T23:26:09.899Z,40.694764,-111.922582,1285.24,5.447,5.37,9073,84369.9,2.55,3,MSLV
1846635.085,2024-11-03T23:26:10.000Z,40.6947592,-111.9225815,1285.314,5.491,5.45,9073,84370,2.55,3,MSLV
1846735.398,2024-11-03T23:26:10.100Z,40.694755,-111.9225819,1285.208,5.344,5.49,9073,84370.1,1.77,3,MSLV
1846835.712,2024-11-03T23:26:10.199Z,40.6947512,-111.9225828,1285.062,5.143,5.34,9073,84370.2,1.77,3,MSLV
1846935.987,2024-11-03T23:26:10.300Z,40.6947465,-111.9225829,1285.044,5.227,5.14,9073,84370.3,1.77,3,MSLV
1847036.262,2024-11-03T23:26:10.399Z,40.6947423,-111.922582,1285.112,5.065,5.23,9073,84370.4,1.77,3,MSLV
1847136.538,2024-11-03T23:26:10.500Z,40.6947377,-111.9225827,1285.072,5.152,5.07,9073,84370.5,1.77,3,MSLV
1847236.813,2024-11-03T23:26:10.600Z,40.694733,-111.9225833,1285.101,5.203,5.15,9073,84370.6,1.77,3,MSLV
1847337.088,2024-11-03T23:26:10.699Z,40.6947284,-111.9225837,1285.107,5.154,5.2,9073,84370.7,1.77,3,MSLV
1847437.363,2024-11-03T23:26:10.800Z,40.6947234,-111.9225842,1285.139,5.258,5.15,9073,84370.8,1.7,3,MSLV
1847537.638,2024-11-03T23:26:10.899Z,40.6947187,-111.9225848,1285.119,5.266,5.26,9073,84370.9,1.7,3,MSLV
1847637.914,2024-11-03T23:26:11.000Z,40.6947145,-111.9225847,1285.131,5.008,5.27,9073,84371,1.7,3,MSLV
1847738.189,2024-11-03T23:26:11.100Z,40.6947102,-111.9225833,1285.253,4.951,5.01,9073,84371.1,1.7,3,MSLV
1847838.464,2024-11-03T23:26:11.199Z,40.6947056,-111.9225841,1285.201,5.014,4.95,9073,84371.2,1.7,3,MSLV
1847938.129,2024-11-03T23:26:11.300Z,40.6947009,-111.9225856,1285.136,5.107,5.01,9073,84371.3,1.7,3,MSLV
1848037.795,2024-11-03T23:26:11.399Z,40.6946961,-111.9225862,1285.185,5.039,5.11,9073,84371.4,1.7,3,MSLV
1848137.46,2024-11-03T23:26:11.500Z,40.6946907,-111.922586,1285.306,5.212,5.04,9073,84371.5,1.7,3,MSLV
1848237.126,2024-11-03T23:26:11.600Z,40.694686,-111.9225864,1285.307,5.153,5.21,9073,84371.6,1.7,3,MSLV
1848336.791,2024-11-03T23:26:11.699Z,40.6946811,-111.9225868,1285.38,5.129,5.15,9073,84371.7,1.7,3,MSLV
1848436.457,2024-11-03T23:26:11.800Z,40.6946767,-111.9225866,1285.388,5.03,5.13,9073,84371.8,1.7,3,MSLV
1848536.122,2024-11-03T23:26:11.899Z,40.6946719,-111.9225874,1285.377,5.127,5.03,9073,84371.9,1.7,3,MSLV
1848635.788,2024-11-03T23:26:12.000Z,40.6946673,-111.9225873,1285.423,5.077,5.13,9073,84372,1.7,3,MSLV
1848735.453,2024-11-03T23:26:12.100Z,40.6946627,-111.9225874,1285.428,5.032,5.08,9073,84372.1,1.7,3,MSLV
1848835.119,2024-11-03T23:26:12.199Z,40.6946579,-111.9225869,1285.481,5.043,5.03,9073,84372.2,1.7,3,MSLV
1848934.784,2024-11-03T23:26:12.300Z,40.6946533,-111.9225862,1285.525,5.05,5.04,9073,84372.3,1.7,3,MSLV
1849034.611,2024-11-03T23:26:12.399Z,40.6946486,-111.9225871,1285.473,5.049,5.05,9073,84372.4,1.7,3,MSLV
1849134.438,2024-11-03T23:26:12.500Z,40.6946448,-111.9225858,1285.552,4.819,5.05,9073,84372.5,1.76,3,MSLV
1849234.266,2024-11-03T23:26:12.600Z,40.6946403,-111.9225847,1285.617,4.938,4.82,9073,84372.6,1.84,3,MSLV
1849334.093,2024-11-03T23:26:12.699Z,40.6946354,-111.9225846,1285.677,4.944,4.94,9073,84372.7,1.84,3,MSLV
1849433.92,2024-11-03T23:26:12.800Z,40.6946307,-111.9225838,1285.749,4.951,4.94,9073,84372.8,1.84,3,MSLV
1849533.747,2024-11-03T23:26:12.899Z,40.694626,-111.9225841,1285.804,4.996,4.95,9073,84372.9,2.6,3,MSLV
1849633.574,2024-11-03T23:26:13.000Z,40.6946214,-111.922584,1285.902,5.038,5,9073,84373,2.49,3,MSLV
1849733.402,2024-11-03T23:26:13.100Z,40.694617,-111.9225839,1285.924,4.98,5.04,9073,84373.1,2.49,3,MSLV
1849833.229,2024-11-03T23:26:13.199Z,40.6946124,-111.9225838,1285.935,4.98,4.98,9073,84373.2,2.49,3,MSLV
1849933.056,2024-11-03T23:26:13.300Z,40.6946079,-111.9225832,1286.075,4.822,4.98,9073,84373.3,2.49,3,MSLV
1850033.075,2024-11-03T23:26:13.399Z,40.6946033,-111.922583,1286.066,4.986,4.82,9073,84373.4,2.6,3,MSLV
1850133.094,2024-11-03T23:26:13.500Z,40.6945988,-111.9225833,1286.095,4.877,4.99,9073,84373.5,2.49,3,MSLV
1850233.114,2024-11-03T23:26:13.600Z,40.6945935,-111.9225841,1286.092,5.253,4.88,9073,84373.6,2.49,3,MSLV
1850333.133,2024-11-03T23:26:13.699Z,40.6945886,-111.922585,1286.065,5.19,5.25,9073,84373.7,1.84,3,MSLV
1850433.152,2024-11-03T23:26:13.800Z,40.6945834,-111.9225855,1286.114,5.372,5.19,9073,84373.8,1.84,3,MSLV
1850533.171,2024-11-03T23:26:13.899Z,40.6945803,-111.9225841,1286.002,5.003,5.37,9073,84373.9,2.6,3,MSLV
1850633.19,2024-11-03T23:26:14.000Z,40.6945759,-111.9225825,1286.088,5.038,5,9073,84374,1.84,3,MSLV
1850733.21,2024-11-03T23:26:14.100Z,40.6945713,-111.9225821,1286.161,5.005,5.04,9073,84374.1,1.76,3,MSLV
1850833.229,2024-11-03T23:26:14.199Z,40.6945662,-111.9225826,1286.08,5.192,5.01,9073,84374.2,1.76,3,MSLV
1850933.248,2024-11-03T23:26:14.300Z,40.6945621,-111.9225816,1286.153,4.998,5.19,9073,84374.3,1.76,3,MSLV
1851033.434,2024-11-03T23:26:14.399Z,40.694558,-111.9225799,1286.211,4.966,5,9073,84374.4,1.76,3,MSLV
1851133.619,2024-11-03T23:26:14.500Z,40.6945543,-111.9225785,1286.136,4.887,4.97,9073,84374.5,1.76,3,MSLV
1851233.805,2024-11-03T23:26:14.600Z,40.6945503,-111.9225773,1286.16,4.778,4.89,9073,84374.6,1.76,3,MSLV
1851333.99,2024-11-03T23:26:14.699Z,40.6945456,-111.9225773,1286.1,5.015,4.78,9073,84374.7,1.76,3,MSLV
1851434.176,2024-11-03T23:26:14.800Z,40.6945416,-111.9225774,1285.923,4.879,5.01,9073,84374.8,1.76,3,MSLV
1851534.362,2024-11-03T23:26:14.899Z,40.6945372,-111.9225755,1285.935,4.96,4.88,9073,84374.9,1.76,3,MSLV
1851634.547,2024-11-03T23:26:15.000Z,40.6945335,-111.9225748,1285.862,4.662,4.96,9073,84375,1.76,3,MSLV
1851734.733,2024-11-03T23:26:15.100Z,40.6945288,-111.9225741,1285.793,5.016,4.66,9073,84375.1,1.76,3,MSLV
1851834.918,2024-11-03T23:26:15.199Z,40.694525,-111.9225738,1285.686,4.699,5.02,9073,84375.2,1.76,3,MSLV
1851935.104,2024-11-03T23:26:15.300Z,40.694521,-111.9225728,1285.671,4.558,4.7,9073,84375.3,1.76,3,MSLV
1852035.149,2024-11-03T23:26:15.399Z,40.6945169,-111.9225718,1285.693,4.532,4.56,9073,84375.4,1.76,3,MSLV
1852135.194,2024-11-03T23:26:15.500Z,40.6945129,-111.9225711,1285.674,4.503,4.53,9073,84375.5,1.76,3,MSLV
1852235.238,2024-11-03T23:26:15.600Z,40.6945085,-111.9225711,1285.597,4.615,4.51,9073,84375.6,1.76,3,MSLV
1852335.283,2024-11-03T23:26:15.699Z,40.6945041,-111.9225713,1285.553,4.732,4.62,9073,84375.7,1.76,3,MSLV
1852435.328,2024-11-03T23:26:15.800Z,40.6945,-111.9225712,1285.525,4.687,4.74,9073,84375.8,1.76,3,MSLV
1852535.373,2024-11-03T23:26:15.899Z,40.6944968,-111.9225693,1285.479,4.457,4.69,9073,84375.9,1.76,3,MSLV
1852635.418,2024-11-03T23:26:16.000Z,40.6944934,-111.9225679,1285.412,4.337,4.46,9073,84376,1.76,3,MSLV
1852735.462,2024-11-03T23:26:16.100Z,40.6944895,-111.9225669,1285.454,4.347,4.34,9073,84376.1,1.76,3,MSLV
1852835.507,2024-11-03T23:26:16.199Z,40.6944855,-111.9225661,1285.396,4.424,4.35,9073,84376.2,1.76,3,MSLV
1852935.552,2024-11-03T23:26:16.300Z,40.6944812,-111.9225652,1285.432,4.483,4.43,9073,84376.3,1.76,3,MSLV
1853035.507,2024-11-03T23:26:16.399Z,40.6944784,-111.9225635,1285.37,4.13,4.49,9073,84376.4,1.76,3,MSLV
1853135.462,2024-11-03T23:26:16.500Z,40.6944744,-111.9225631,1285.301,4.303,4.14,9073,84376.5,2.49,3,MSLV
1853235.418,2024-11-03T23:26:16.600Z,40.6944701,-111.9225619,1285.344,4.391,4.31,9073,84376.6,2.49,3,MSLV
1853335.373,2024-11-03T23:26:16.699Z,40.6944656,-111.9225615,1285.272,4.512,4.4,9073,84376.7,2.49,3,MSLV
1853435.328,2024-11-03T23:26:16.800Z,40.6944618,-111.9225615,1285.132,4.39,4.52,9073,84376.8,2.49,3,MSLV
1853535.283,2024-11-03T23:26:16.899Z,40.6944578,-111.9225605,1285.123,4.473,4.4,9073,84376.9,2.49,3,MSLV
1853635.238,2024-11-03T23:26:17.000Z,40.6944534,-111.9225583,1285.107,4.697,4.48,9073,84377,2.49,3,MSLV
1853735.194,2024-11-03T23:26:17.100Z,40.69445,-111.9225572,1285.051,4.262,4.7,9073,84377.1,2.49,3,MSLV
1853835.149,2024-11-03T23:26:17.199Z,40.6944459,-111.9225559,1284.957,4.451,4.27,9073,84377.2,2.49,3,MSLV
1853935.104,2024-11-03T23:26:17.300Z,40.6944413,-111.9225553,1284.826,4.811,4.46,9073,84377.3,2.49,3,MSLV
1854035.085,2024-11-03T23:26:17.399Z,40.6944374,-111.9225544,1284.751,4.582,4.82,9073,84377.4,2.49,3,MSLV
1854135.066,2024-11-03T23:26:17.500Z,40.6944328,-111.9225531,1284.683,4.816,4.59,9073,84377.5,2.49,3,MSLV
1854235.046,2024-11-03T23:26:17.600Z,40.6944277,-111.9225523,1284.681,5.031,4.82,9073,84377.6,2.49,3,MSLV
1854335.027,2024-11-03T23:26:17.699Z,40.6944243,-111.9225511,1284.814,4.263,5.04,9073,84377.7,2.49,3,MSLV
1854435.008,2024-11-03T23:26:17.800Z,40.6944203,-111.9225475,1285.137,4.243,4.26,9073,84377.8,2.45,3,MSLV
1854534.989,2024-11-03T23:26:17.899Z,40.6944157,-111.9225453,1285.203,4.71,4.24,9073,84377.9,2.55,3,MSLV
1854634.97,2024-11-03T23:26:18.000Z,40.6944113,-111.9225452,1285.121,4.704,4.71,9073,84378,2.55,3,MSLV
1854734.95,2024-11-03T23:26:18.100Z,40.6944067,-111.9225431,1285.173,4.913,4.7,9073,84378.1,2.55,3,MSLV
1854834.931,2024-11-03T23:26:18.199Z,40.6944025,-111.9225411,1285.168,4.901,4.91,9073,84378.2,2.55,3,MSLV
1854934.912,2024-11-03T23:26:18.300Z,40.6943982,-111.922539,1285.201,4.945,4.9,9073,84378.3,2.55,3,MSLV
1855034.854,2024-11-03T23:26:18.399Z,40.6943935,-111.922538,1285.078,5.057,4.94,9073,84378.4,2.55,3,MSLV
1855134.797,2024-11-03T23:26:18.500Z,40.6943893,-111.9225362,1285.076,4.9,5.06,9073,84378.5,2.55,3,MSLV
1855234.739,2024-11-03T23:26:18.600Z,40.694385,-111.9225341,1285.078,4.972,4.9,9073,84378.6,2.85,3,MSLV
1855334.682,2024-11-03T23:26:18.699Z,40.6943809,-111.9225319,1285.038,4.884,4.97,9073,84378.7,2.85,3,MSLV
1855434.624,2024-11-03T23:26:18.800Z,40.6943769,-111.9225306,1284.813,4.948,4.88,9073,84378.8,2.85,3,MSLV
1855534.566,2024-11-03T23:26:18.899Z,40.6943728,-111.9225279,1284.844,4.933,4.95,9073,84378.9,2.85,3,MSLV
1855634.509,2024-11-03T23:26:19.000Z,40.6943686,-111.9225251,1284.821,5.086,4.93,9073,84379,2.85,3,MSLV
1855734.451,2024-11-03T23:26:19.100Z,40.6943648,-111.9225234,1284.712,4.781,5.09,9073,84379.1,2.78,3,MSLV
1855834.394,2024-11-03T23:26:19.199Z,40.6943601,-111.9225214,1284.649,5.153,4.78,9073,84379.2,2.78,3,MSLV
1855934.336,2024-11-03T23:26:19.300Z,40.6943559,-111.9225197,1284.639,4.871,5.15,9073,84379.3,2.78,3,MSLV
1856034.406,2024-11-03T23:26:19.399Z,40.6943519,-111.9225177,1284.426,5.025,4.87,9073,84379.4,2.78,3,MSLV
1856134.477,2024-11-03T23:26:19.500Z,40.6943478,-111.9225161,1284.298,5.012,5.03,9073,84379.5,2.78,3,MSLV
1856234.547,2024-11-03T23:26:19.600Z,40.6943434,-111.9225145,1284.231,4.984,5.01,9073,84379.6,2.78,3,MSLV
1856334.618,2024-11-03T23:26:19.699Z,40.6943382,-111.9225136,1284.247,5.093,4.98,9073,84379.7,2.78,3,MSLV
1856434.688,2024-11-03T23:26:19.800Z,40.6943334,-111.9225112,1284.347,5.077,5.09,9073,84379.8,2.78,3,MSLV
1856534.758,2024-11-03T23:26:19.899Z,40.6943295,-111.9225086,1284.338,4.934,5.08,9073,84379.9,2.78,3,MSLV
1856634.829,2024-11-03T23:26:20.000Z,40.6943258,-111.9225068,1284.196,4.914,4.93,9073,84380,2.78,3,MSLV
1856734.899,2024-11-03T23:26:20.100Z,40.6943215,-111.922505,1284.258,4.847,4.91,9073,84380.1,2.78,3,MSLV
1856834.97,2024-11-03T23:26:20.199Z,40.6943172,-111.9225031,1284.28,4.753,4.85,9073,84380.2,2.78,3,MSLV
1856935.04,2024-11-03T23:26:20.300Z,40.6943129,-111.922502,1284.135,4.839,4.75,9073,84380.3,2.78,3,MSLV
1857035.149,2024-11-03T23:26:20.399Z,40.6943084,-111.9224999,1284.223,4.912,4.84,9073,84380.4,2.78,3,MSLV
1857135.258,2024-11-03T23:26:20.500Z,40.6943049,-111.9224983,1284.024,4.788,4.91,9073,84380.5,2.78,3,MSLV
1857235.366,2024-11-03T23:26:20.600Z,40.694301,-111.9224954,1284.095,4.782,4.79,9073,84380.6,2.78,3,MSLV
1857335.475,2024-11-03T23:26:20.699Z,40.6942973,-111.9224928,1284.07,4.787,4.78,9073,84380.7,2.78,3,MSLV
1857435.584,2024-11-03T23:26:20.800Z,40.6942936,-111.9224907,1284,4.672,4.79,9073,84380.8,2.78,3,MSLV
1857535.693,2024-11-03T23:26:20.899Z,40.6942899,-111.9224881,1284.004,4.681,4.67,9073,84380.9,2.78,3,MSLV
1857635.802,2024-11-03T23:26:21.000Z,40.6942859,-111.9224858,1284.017,4.65,4.68,9073,84381,2.78,3,MSLV
1857735.91,2024-11-03T23:26:21.100Z,40.6942818,-111.9224846,1283.898,4.728,4.65,9073,84381.1,2.78,3,MSLV
1857836.019,2024-11-03T23:26:21.199Z,40.6942772,-111.9224824,1283.9,4.855,4.73,9073,84381.2,2.78,3,MSLV
1857936.128,2024-11-03T23:26:21.300Z,40.6942729,-111.922481,1283.852,4.828,4.86,9073,84381.3,2.78,3,MSLV
1858036.045,2024-11-03T23:26:21.399Z,40.6942685,-111.9224786,1283.904,4.908,4.83,9073,84381.4,2.78,3,MSLV
1858135.962,2024-11-03T23:26:21.500Z,40.6942654,-111.9224765,1283.748,4.693,4.91,9073,84381.5,2.78,3,MSLV
1858235.878,2024-11-03T23:26:21.600Z,40.6942618,-111.9224734,1283.809,4.698,4.69,9073,84381.6,2.78,3,MSLV
1858335.795,2024-11-03T23:26:21.699Z,40.6942577,-111.922471,1283.85,4.716,4.7,9073,84381.7,2.78,3,MSLV
1858435.712,2024-11-03T23:26:21.800Z,40.6942544,-111.9224682,1283.75,4.727,4.72,9073,84381.8,2.78,3,MSLV
1858535.629,2024-11-03T23:26:21.899Z,40.6942501,-111.9224656,1283.932,4.583,4.73,9073,84381.9,2.78,3,MSLV
1858635.546,2024-11-03T23:26:22.000Z,40.6942472,-111.9224627,1283.844,4.59,4.58,9073,84382,2.78,3,MSLV
1858735.462,2024-11-03T23:26:22.100Z,40.6942432,-111.9224601,1283.865,4.81,4.59,9073,84382.1,2.78,3,MSLV
1858835.379,2024-11-03T23:26:22.199Z,40.6942398,-111.9224571,1283.902,4.631,4.81,9073,84382.2,2.78,3,MSLV
1858935.296,2024-11-03T23:26:22.300Z,40.6942361,-111.9224548,1283.838,4.672,4.63,9073,84382.3,2.78,3,MSLV
1859035.443,2024-11-03T23:26:22.399Z,40.6942322,-111.922452,1283.876,4.692,4.67,9073,84382.4,2.78,3,MSLV
1859135.59,2024-11-03T23:26:22.500Z,40.6942287,-111.9224491,1283.932,4.596,4.69,9073,84382.5,2.78,3,MSLV
1859235.738,2024-11-03T23:26:22.600Z,40.6942247,-111.9224464,1283.954,4.704,4.6,9073,84382.6,2.78,3,MSLV
1859335.885,2024-11-03T23:26:22.699Z,40.6942214,-111.9224437,1283.852,4.713,4.7,9073,84382.7,2.78,3,MSLV
1859436.032,2024-11-03T23:26:22.800Z,40.6942175,-111.9224412,1283.969,4.498,4.71,9073,84382.8,2.85,3,MSLV
